pkt_id,timestamp_ms,altitude_m,temp_c,temp_c_1,temp_c_2,temp_c_3,temp_c_4,pressure_hpa,accel_z,gyro_x,lat,lon,rssi_dbm,flags
258,25800,213.66,23.61,25.71,26.61,22.11,23.11,987.85,0.0,0,51.5,-0.1,-52,63
259,25900,213.16,23.61,25.71,26.61,22.11,23.11,987.9,0.0,0,51.5,-0.1,-52,63
260,26000,212.66,23.62,25.72,26.62,22.12,23.12,987.96,0.0,0,51.5,-0.1,-52,63
261,26100,212.16,23.62,25.72,26.62,22.12,23.12,988.02,0.0,0,51.5,-0.1,-52,63
262,26200,211.66,23.62,25.72,26.62,22.12,23.12,988.08,0.0,0,51.5,-0.1,-52,63
263,26300,211.16,23.63,25.73,26.63,22.13,23.13,988.14,0.0,0,51.5,-0.1,-52,63
264,26400,210.66,23.63,25.73,26.63,22.13,23.13,988.2,0.0,0,51.5,-0.1,-52,63
265,26500,210.16,23.63,25.73,26.63,22.13,23.13,988.26,0.0,0,51.5,-0.1,-52,63
266,26600,209.66,23.64,25.74,26.64,22.14,23.14,988.32,0.0,0,51.5,-0.1,-52,63
267,26700,209.16,23.64,25.74,26.64,22.14,23.14,988.37,0.0,0,51.5,-0.1,-52,63
268,26800,208.66,23.64,25.74,26.64,22.14,23.14,988.43,0.0,0,51.5,-0.1,-52,63
269,26900,208.16,23.65,25.75,26.65,22.15,23.15,988.49,0.0,0,51.5,-0.1,-52,63
270,27000,207.66,23.65,25.75,26.65,22.15,23.15,988.55,0.0,0,51.5,-0.1,-52,63
271,27100,207.16,23.65,25.75,26.65,22.15,23.15,988.61,0.0,0,51.5,-0.1,-52,63
272,27200,206.66,23.66,25.76,26.66,22.16,23.16,988.67,0.0,0,51.5,-0.1,-52,63
273,27300,206.16,23.66,25.76,26.66,22.16,23.16,988.73,0.0,0,51.5,-0.1,-52,63
274,27400,205.66,23.66,25.76,26.66,22.16,23.16,988.79,0.0,0,51.5,-0.1,-52,63
275,27500,205.16,23.67,25.77,26.67,22.17,23.17,988.85,0.0,0,51.5,-0.1,-52,63
276,27600,204.66,23.67,25.77,26.67,22.17,23.17,988.9,0.0,0,51.5,-0.1,-52,63
277,27700,204.16,23.67,25.77,26.67,22.17,23.17,988.96,0.0,0,51.5,-0.1,-52,63
278,27800,203.66,23.68,25.78,26.68,22.18,23.18,989.02,0.0,0,51.5,-0.1,-52,63
279,27900,203.16,23.68,25.78,26.68,22.18,23.18,989.08,0.0,0,51.5,-0.1,-52,63
280,28000,202.66,23.68,25.78,26.68,22.18,23.18,989.14,0.0,0,51.5,-0.1,-52,63
281,28100,202.16,23.69,25.79,26.69,22.19,23.19,989.2,0.0,0,51.5,-0.1,-52,63
282,28200,201.66,23.69,25.79,26.69,22.19,23.19,989.26,0.0,0,51.5,-0.1,-52,63
283,28300,201.16,23.69,25.79,26.69,22.19,23.19,989.32,0.0,0,51.5,-0.1,-52,63
284,28400,200.66,23.7,25.8,26.7,22.2,23.2,989.38,0.0,0,51.5,-0.1,-52,63
285,28500,200.16,23.7,25.8,26.7,22.2,23.2,989.43,0.0,0,51.5,-0.1,-52,63
286,28600,199.66,23.7,25.8,26.7,22.2,23.2,989.49,0.0,0,51.5,-0.1,-51,63
287,28700,199.16,23.71,25.81,26.71,22.21,23.21,989.55,0.0,0,51.5,-0.1,-51,63
288,28800,198.66,23.71,25.81,26.71,22.21,23.21,989.61,0.0,0,51.5,-0.1,-51,63
289,28900,198.16,23.71,25.81,26.71,22.21,23.21,989.67,0.0,0,51.5,-0.1,-51,63
290,29000,197.66,23.72,25.82,26.72,22.22,23.22,989.73,0.0,0,51.5,-0.1,-51,63
291,29100,197.16,23.72,25.82,26.72,22.22,23.22,989.79,0.0,0,51.5,-0.1,-51,63
292,29200,196.66,23.72,25.82,26.72,22.22,23.22,989.85,0.0,0,51.5,-0.1,-51,63
293,29300,196.16,23.72,25.82,26.72,22.22,23.22,989.91,0.0,0,51.5,-0.1,-51,63
294,29400,195.66,23.73,25.83,26.73,22.23,23.23,989.97,0.0,0,51.5,-0.1,-51,63
295,29500,195.16,23.73,25.83,26.73,22.23,23.23,990.02,0.0,0,51.5,-0.1,-51,63
296,29600,194.66,23.73,25.83,26.73,22.23,23.23,990.08,0.0,0,51.5,-0.1,-51,63
297,29700,194.16,23.74,25.84,26.74,22.24,23.24,990.14,0.0,0,51.5,-0.1,-51,63
298,29800,193.66,23.74,25.84,26.74,22.24,23.24,990.2,0.0,0,51.5,-0.1,-51,63
299,29900,193.16,23.74,25.84,26.74,22.24,23.24,990.26,0.0,0,51.5,-0.1,-51,63
300,30000,192.66,23.75,25.85,26.75,22.25,23.25,990.32,0.0,0,51.5,-0.1,-51,63
301,30100,192.16,23.75,25.85,26.75,22.25,23.25,990.38,0.0,0,51.5,-0.1,-51,63
302,30200,191.66,23.75,25.85,26.75,22.25,23.25,990.44,0.0,0,51.5,-0.1,-51,63
303,30300,191.16,23.76,25.86,26.76,22.26,23.26,990.5,0.0,0,51.5,-0.1,-51,63
304,30400,190.66,23.76,25.86,26.76,22.26,23.26,990.55,0.0,0,51.5,-0.1,-51,63
305,30500,190.16,23.76,25.86,26.76,22.26,23.26,990.61,0.0,0,51.5,-0.1,-51,63
306,30600,189.66,23.77,25.87,26.77,22.27,23.27,990.67,0.0,0,51.5,-0.1,-51,63
307,30700,189.16,23.77,25.87,26.77,22.27,23.27,990.73,0.0,0,51.5,-0.1,-51,63
308,30800,188.66,23.77,25.87,26.77,22.27,23.27,990.79,0.0,0,51.5,-0.1,-51,63
309,30900,188.16,23.78,25.88,26.78,22.28,23.28,990.85,0.0,0,51.5,-0.1,-51,63
310,31000,187.66,23.78,25.88,26.78,22.28,23.28,990.91,0.0,0,51.5,-0.1,-51,63
311,31100,187.16,23.78,25.88,26.78,22.28,23.28,990.97,0.0,0,51.5,-0.1,-51,63
312,31200,186.66,23.79,25.89,26.79,22.29,23.29,991.03,0.0,0,51.5,-0.1,-51,63
313,31300,186.16,23.79,25.89,26.79,22.29,23.29,991.09,0.0,0,51.5,-0.1,-51,63
314,31400,185.66,23.79,25.89,26.79,22.29,23.29,991.14,0.0,0,51.5,-0.1,-51,63
315,31500,185.16,23.8,25.9,26.8,22.3,23.3,991.2,0.0,0,51.5,-0.1,-51,63
316,31600,184.66,23.8,25.9,26.8,22.3,23.3,991.26,0.0,0,51.5,-0.1,-51,63
317,31700,184.16,23.8,25.9,26.8,22.3,23.3,991.32,0.0,0,51.5,-0.1,-51,63
318,31800,183.66,23.81,25.91,26.81,22.31,23.31,991.38,0.0,0,51.5,-0.1,-51,63
319,31900,183.16,23.81,25.91,26.81,22.31,23.31,991.44,0.0,0,51.5,-0.1,-51,63
320,32000,182.66,23.81,25.91,26.81,22.31,23.31,991.5,0.0,0,51.5,-0.1,-51,63
321,32100,182.16,23.82,25.92,26.82,22.32,23.32,991.56,0.0,0,51.5,-0.1,-51,63
322,32200,181.66,23.82,25.92,26.82,22.32,23.32,991.62,0.0,0,51.5,-0.1,-51,63
323,32300,181.16,23.82,25.92,26.82,22.32,23.32,991.68,0.0,0,51.5,-0.1,-51,63
324,32400,180.66,23.83,25.93,26.83,22.33,23.33,991.73,0.0,0,51.5,-0.1,-51,63
325,32500,180.16,23.83,25.93,26.83,22.33,23.33,991.79,0.0,0,51.5,-0.1,-51,63
326,32600,179.66,23.83,25.93,26.83,22.33,23.33,991.85,0.0,0,51.5,-0.1,-51,63
327,32700,179.16,23.84,25.94,26.84,22.34,23.34,991.91,0.0,0,51.5,-0.1,-51,63
328,32800,178.66,23.84,25.94,26.84,22.34,23.34,991.97,0.0,0,51.5,-0.1,-51,63
329,32900,178.16,23.84,25.94,26.84,22.34,23.34,992.03,0.0,0,51.5,-0.1,-51,63
330,33000,177.66,23.85,25.95,26.85,22.35,23.35,992.09,0.0,0,51.5,-0.1,-51,63
331,33100,177.16,23.85,25.95,26.85,22.35,23.35,992.15,0.0,0,51.5,-0.1,-51,63
332,33200,176.66,23.85,25.95,26.85,22.35,23.35,992.21,0.0,0,51.5,-0.1,-51,63
333,33300,176.16,23.85,25.95,26.85,22.35,23.35,992.27,0.0,0,51.5,-0.1,-51,63
334,33400,175.66,23.86,25.96,26.86,22.36,23.36,992.33,0.0,0,51.5,-0.1,-51,63
335,33500,175.16,23.86,25.96,26.86,22.36,23.36,992.38,0.0,0,51.5,-0.1,-51,63
336,33600,174.66,23.86,25.96,26.86,22.36,23.36,992.44,0.0,0,51.5,-0.1,-51,63
337,33700,174.16,23.87,25.97,26.87,22.37,23.37,992.5,0.0,0,51.5,-0.1,-51,63
338,33800,173.66,23.87,25.97,26.87,22.37,23.37,992.56,0.0,0,51.5,-0.1,-51,63
339,33900,173.16,23.87,25.97,26.87,22.37,23.37,992.62,0.0,0,51.5,-0.1,-51,63
340,34000,172.66,23.88,25.98,26.88,22.38,23.38,992.68,0.0,0,51.5,-0.1,-51,63
341,34100,172.16,23.88,25.98,26.88,22.38,23.38,992.74,0.0,0,51.5,-0.1,-51,63
342,34200,171.66,23.88,25.98,26.88,22.38,23.38,992.8,0.0,0,51.5,-0.1,-51,63
343,34300,171.16,23.89,25.99,26.89,22.39,23.39,992.86,0.0,0,51.5,-0.1,-51,63
344,34400,170.66,23.89,25.99,26.89,22.39,23.39,992.92,0.0,0,51.5,-0.1,-51,63
345,34500,170.16,23.89,25.99,26.89,22.39,23.39,992.98,0.0,0,51.5,-0.1,-51,63
346,34600,169.66,23.9,26.0,26.9,22.4,23.4,993.03,0.0,0,51.5,-0.1,-51,63
347,34700,169.16,23.9,26.0,26.9,22.4,23.4,993.09,0.0,0,51.5,-0.1,-51,63
348,34800,168.66,23.9,26.0,26.9,22.4,23.4,993.15,0.0,0,51.5,-0.1,-51,63
349,34900,168.16,23.91,26.01,26.91,22.41,23.41,993.21,0.0,0,51.5,-0.1,-51,63
350,35000,167.66,23.91,26.01,26.91,22.41,23.41,993.27,0.0,0,51.5,-0.1,-51,63
351,35100,167.16,23.91,26.01,26.91,22.41,23.41,993.33,0.0,0,51.5,-0.1,-51,63
352,35200,166.66,23.92,26.02,26.92,22.42,23.42,993.39,0.0,0,51.5,-0.1,-51,63
353,35300,166.16,23.92,26.02,26.92,22.42,23.42,993.45,0.0,0,51.5,-0.1,-51,63
354,35400,165.66,23.92,26.02,26.92,22.42,23.42,993.51,0.0,0,51.5,-0.1,-51,63
355,35500,165.16,23.93,26.03,26.93,22.43,23.43,993.57,0.0,0,51.5,-0.1,-51,63
356,35600,164.66,23.93,26.03,26.93,22.43,23.43,993.63,0.0,0,51.5,-0.1,-51,63
357,35700,164.16,23.93,26.03,26.93,22.43,23.43,993.68,0.0,0,51.5,-0.1,-51,63
358,35800,163.66,23.94,26.04,26.94,22.44,23.44,993.74,0.0,0,51.5,-0.1,-51,63
359,35900,163.16,23.94,26.04,26.94,22.44,23.44,993.8,0.0,0,51.5,-0.1,-51,63
360,36000,162.66,23.94,26.04,26.94,22.44,23.44,993.86,0.0,0,51.5,-0.1,-51,63
361,36100,162.16,23.95,26.05,26.95,22.45,23.45,993.92,0.0,0,51.5,-0.1,-51,63
362,36200,161.66,23.95,26.05,26.95,22.45,23.45,993.98,0.0,0,51.5,-0.1,-51,63
363,36300,161.16,23.95,26.05,26.95,22.45,23.45,994.04,0.0,0,51.5,-0.1,-51,63
364,36400,160.66,23.96,26.06,26.96,22.46,23.46,994.1,0.0,0,51.5,-0.1,-51,63
365,36500,160.16,23.96,26.06,26.96,22.46,23.46,994.16,0.0,0,51.5,-0.1,-51,63
366,36600,159.66,23.96,26.06,26.96,22.46,23.46,994.22,0.0,0,51.5,-0.1,-51,63
367,36700,159.16,23.97,26.07,26.97,22.47,23.47,994.28,0.0,0,51.5,-0.1,-51,63
368,36800,158.66,23.97,26.07,26.97,22.47,23.47,994.34,0.0,0,51.5,-0.1,-51,63
369,36900,158.16,23.97,26.07,26.97,22.47,23.47,994.39,0.0,0,51.5,-0.1,-51,63
370,37000,157.66,23.98,26.08,26.98,22.48,23.48,994.45,0.0,0,51.5,-0.1,-51,63
371,37100,157.16,23.98,26.08,26.98,22.48,23.48,994.51,0.0,0,51.5,-0.1,-51,63
372,37200,156.66,23.98,26.08,26.98,22.48,23.48,994.57,0.0,0,51.5,-0.1,-51,63
373,37300,156.16,23.98,26.08,26.98,22.48,23.48,994.63,0.0,0,51.5,-0.1,-51,63
374,37400,155.66,23.99,26.09,26.99,22.49,23.49,994.69,0.0,0,51.5,-0.1,-51,63
375,37500,155.16,23.99,26.09,26.99,22.49,23.49,994.75,0.0,0,51.5,-0.1,-51,63
376,37600,154.66,23.99,26.09,26.99,22.49,23.49,994.81,0.0,0,51.5,-0.1,-51,63
377,37700,154.16,24.0,26.1,27.0,22.5,23.5,994.87,0.0,0,51.5,-0.1,-51,63
378,37800,153.66,24.0,26.1,27.0,22.5,23.5,994.93,0.0,0,51.5,-0.1,-51,63
379,37900,153.16,24.0,26.1,27.0,22.5,23.5,994.99,0.0,0,51.5,-0.1,-51,63
380,38000,152.66,24.01,26.11,27.01,22.51,23.51,995.05,0.0,0,51.5,-0.1,-51,63
381,38100,152.16,24.01,26.11,27.01,22.51,23.51,995.1,0.0,0,51.5,-0.1,-51,63
382,38200,151.66,24.01,26.11,27.01,22.51,23.51,995.16,0.0,0,51.5,-0.1,-51,63
383,38300,151.16,24.02,26.12,27.02,22.52,23.52,995.22,0.0,0,51.5,-0.1,-51,63
384,38400,150.66,24.02,26.12,27.02,22.52,23.52,995.28,0.0,0,51.5,-0.1,-51,63
385,38500,150.16,24.02,26.12,27.02,22.52,23.52,995.34,0.0,0,51.5,-0.1,-51,63
386,38600,149.66,24.03,26.13,27.03,22.53,23.53,995.4,0.0,0,51.5,-0.1,-51,63
387,38700,149.16,24.03,26.13,27.03,22.53,23.53,995.46,0.0,0,51.5,-0.1,-51,63
388,38800,148.66,24.03,26.13,27.03,22.53,23.53,995.52,0.0,0,51.5,-0.1,-51,63
389,38900,148.16,24.04,26.14,27.04,22.54,23.54,995.58,0.0,0,51.5,-0.1,-51,63
390,39000,147.66,24.04,26.14,27.04,22.54,23.54,995.64,0.0,0,51.5,-0.1,-51,63
391,39100,147.16,24.04,26.14,27.04,22.54,23.54,995.7,0.0,0,51.5,-0.1,-51,63
392,39200,146.66,24.05,26.15,27.05,22.55,23.55,995.76,0.0,0,51.5,-0.1,-51,63
393,39300,146.16,24.05,26.15,27.05,22.55,23.55,995.81,0.0,0,51.5,-0.1,-51,63
394,39400,145.66,24.05,26.15,27.05,22.55,23.55,995.87,0.0,0,51.5,-0.1,-51,63
395,39500,145.16,24.06,26.16,27.06,22.56,23.56,995.93,0.0,0,51.5,-0.1,-51,63
396,39600,144.66,24.06,26.16,27.06,22.56,23.56,995.99,0.0,0,51.5,-0.1,-51,63
397,39700,144.16,24.06,26.16,27.06,22.56,23.56,996.05,0.0,0,51.5,-0.1,-51,63
398,39800,143.66,24.07,26.17,27.07,22.57,23.57,996.11,0.0,0,51.5,-0.1,-51,63
399,39900,143.16,24.07,26.17,27.07,22.57,23.57,996.17,0.0,0,51.5,-0.1,-51,63
400,40000,142.66,24.07,26.17,27.07,22.57,23.57,996.23,0.0,0,51.5,-0.1,-51,63
401,40100,142.16,24.08,26.18,27.08,22.58,23.58,996.29,0.0,0,51.5,-0.1,-51,63
402,40200,141.66,24.08,26.18,27.08,22.58,23.58,996.35,0.0,0,51.5,-0.1,-51,63
403,40300,141.16,24.08,26.18,27.08,22.58,23.58,996.41,0.0,0,51.5,-0.1,-51,63
404,40400,140.66,24.09,26.19,27.09,22.59,23.59,996.47,0.0,0,51.5,-0.1,-51,63
405,40500,140.16,24.09,26.19,27.09,22.59,23.59,996.53,0.0,0,51.5,-0.1,-51,63
406,40600,139.66,24.09,26.19,27.09,22.59,23.59,996.59,0.0,0,51.5,-0.1,-51,63
407,40700,139.16,24.1,26.2,27.1,22.6,23.6,996.64,0.0,0,51.5,-0.1,-51,63
408,40800,138.66,24.1,26.2,27.1,22.6,23.6,996.7,0.0,0,51.5,-0.1,-51,63
409,40900,138.16,24.1,26.2,27.1,22.6,23.6,996.76,0.0,0,51.5,-0.1,-51,63
410,41000,137.66,24.11,26.21,27.11,22.61,23.61,996.82,0.0,0,51.5,-0.1,-51,63
411,41100,137.16,24.11,26.21,27.11,22.61,23.61,996.88,0.0,0,51.5,-0.1,-51,63
412,41200,136.66,24.11,26.21,27.11,22.61,23.61,996.94,0.0,0,51.5,-0.1,-51,63
413,41300,136.16,24.11,26.21,27.11,22.61,23.61,997.0,0.0,0,51.5,-0.1,-51,63
414,41400,135.66,24.12,26.22,27.12,22.62,23.62,997.06,0.0,0,51.5,-0.1,-51,63
415,41500,135.16,24.12,26.22,27.12,22.62,23.62,997.12,0.0,0,51.5,-0.1,-51,63
416,41600,134.66,24.12,26.22,27.12,22.62,23.62,997.18,0.0,0,51.5,-0.1,-51,63
417,41700,134.16,24.13,26.23,27.13,22.63,23.63,997.24,0.0,0,51.5,-0.1,-51,63
418,41800,133.66,24.13,26.23,27.13,22.63,23.63,997.3,0.0,0,51.5,-0.1,-51,63
419,41900,133.16,24.13,26.23,27.13,22.63,23.63,997.36,0.0,0,51.5,-0.1,-51,63
420,42000,132.66,24.14,26.24,27.14,22.64,23.64,997.41,0.0,0,51.5,-0.1,-51,63
421,42100,132.16,24.14,26.24,27.14,22.64,23.64,997.47,0.0,0,51.5,-0.1,-51,63
422,42200,131.66,24.14,26.24,27.14,22.64,23.64,997.53,0.0,0,51.5,-0.1,-51,63
423,42300,131.16,24.15,26.25,27.15,22.65,23.65,997.59,0.0,0,51.5,-0.1,-51,63
424,42400,130.66,24.15,26.25,27.15,22.65,23.65,997.65,0.0,0,51.5,-0.1,-51,63
425,42500,130.16,24.15,26.25,27.15,22.65,23.65,997.71,0.0,0,51.5,-0.1,-51,63
426,42600,129.66,24.16,26.26,27.16,22.66,23.66,997.77,0.0,0,51.5,-0.1,-51,63
427,42700,129.16,24.16,26.26,27.16,22.66,23.66,997.83,0.0,0,51.5,-0.1,-51,63
428,42800,128.66,24.16,26.26,27.16,22.66,23.66,997.89,0.0,0,51.5,-0.1,-51,63
429,42900,128.16,24.17,26.27,27.17,22.67,23.67,997.95,0.0,0,51.5,-0.1,-51,63
430,43000,127.66,24.17,26.27,27.17,22.67,23.67,998.01,0.0,0,51.5,-0.1,-51,63
431,43100,127.16,24.17,26.27,27.17,22.67,23.67,998.07,0.0,0,51.5,-0.1,-51,63
432,43200,126.66,24.18,26.28,27.18,22.68,23.68,998.13,0.0,0,51.5,-0.1,-51,63
433,43300,126.16,24.18,26.28,27.18,22.68,23.68,998.19,0.0,0,51.5,-0.1,-51,63
434,43400,125.66,24.18,26.28,27.18,22.68,23.68,998.25,0.0,0,51.5,-0.1,-51,63
435,43500,125.16,24.19,26.29,27.19,22.69,23.69,998.3,0.0,0,51.5,-0.1,-51,63
436,43600,124.66,24.19,26.29,27.19,22.69,23.69,998.36,0.0,0,51.5,-0.1,-51,63
437,43700,124.16,24.19,26.29,27.19,22.69,23.69,998.42,0.0,0,51.5,-0.1,-51,63
438,43800,123.66,24.2,26.3,27.2,22.7,23.7,998.48,0.0,0,51.5,-0.1,-51,63
439,43900,123.16,24.2,26.3,27.2,22.7,23.7,998.54,0.0,0,51.5,-0.1,-51,63
440,44000,122.66,24.2,26.3,27.2,22.7,23.7,998.6,0.0,0,51.5,-0.1,-51,63
441,44100,122.16,24.21,26.31,27.21,22.71,23.71,998.66,0.0,0,51.5,-0.1,-51,63
442,44200,121.66,24.21,26.31,27.21,22.71,23.71,998.72,0.0,0,51.5,-0.1,-51,63
443,44300,121.16,24.21,26.31,27.21,22.71,23.71,998.78,0.0,0,51.5,-0.1,-51,63
444,44400,120.66,24.22,26.32,27.22,22.72,23.72,998.84,0.0,0,51.5,-0.1,-51,63
445,44500,120.16,24.22,26.32,27.22,22.72,23.72,998.9,0.0,0,51.5,-0.1,-51,63
446,44600,119.66,24.22,26.32,27.22,22.72,23.72,998.96,0.0,0,51.5,-0.1,-51,63
447,44700,119.16,24.23,26.33,27.23,22.73,23.73,999.02,0.0,0,51.5,-0.1,-51,63
448,44800,118.66,24.23,26.33,27.23,22.73,23.73,999.08,0.0,0,51.5,-0.1,-51,63
449,44900,118.16,24.23,26.33,27.23,22.73,23.73,999.14,0.0,0,51.5,-0.1,-51,63
450,45000,117.66,24.24,26.34,27.24,22.74,23.74,999.2,0.0,0,51.5,-0.1,-51,63
451,45100,117.16,24.24,26.34,27.24,22.74,23.74,999.25,0.0,0,51.5,-0.1,-51,63
452,45200,116.66,24.24,26.34,27.24,22.74,23.74,999.31,0.0,0,51.5,-0.1,-51,63
453,45300,116.16,24.24,26.34,27.24,22.74,23.74,999.37,0.0,0,51.5,-0.1,-51,63
454,45400,115.66,24.25,26.35,27.25,22.75,23.75,999.43,0.0,0,51.5,-0.1,-51,63
455,45500,115.16,24.25,26.35,27.25,22.75,23.75,999.49,0.0,0,51.5,-0.1,-51,63
456,45600,114.66,24.25,26.35,27.25,22.75,23.75,999.55,0.0,0,51.5,-0.1,-51,63
457,45700,114.16,24.26,26.36,27.26,22.76,23.76,999.61,0.0,0,51.5,-0.1,-51,63
458,45800,113.66,24.26,26.36,27.26,22.76,23.76,999.67,0.0,0,51.5,-0.1,-51,63
459,45900,113.16,24.26,26.36,27.26,22.76,23.76,999.73,0.0,0,51.5,-0.1,-51,63
460,46000,112.66,24.27,26.37,27.27,22.77,23.77,999.79,0.0,0,51.5,-0.1,-51,63
461,46100,112.16,24.27,26.37,27.27,22.77,23.77,999.85,0.0,0,51.5,-0.1,-51,63
462,46200,111.66,24.27,26.37,27.27,22.77,23.77,999.91,0.0,0,51.5,-0.1,-51,63
463,46300,111.16,24.28,26.38,27.28,22.78,23.78,999.97,0.0,0,51.5,-0.1,-51,63
464,46400,110.66,24.28,26.38,27.28,22.78,23.78,1000.03,0.0,0,51.5,-0.1,-51,63
465,46500,110.16,24.28,26.38,27.28,22.78,23.78,1000.09,0.0,0,51.5,-0.1,-51,63
466,46600,109.66,24.29,26.39,27.29,22.79,23.79,1000.15,0.0,0,51.5,-0.1,-51,63
467,46700,109.16,24.29,26.39,27.29,22.79,23.79,1000.21,0.0,0,51.5,-0.1,-51,63
468,46800,108.66,24.29,26.39,27.29,22.79,23.79,1000.26,0.0,0,51.5,-0.1,-51,63
469,46900,108.16,24.3,26.4,27.3,22.8,23.8,1000.32,0.0,0,51.5,-0.1,-51,63
470,47000,107.66,24.3,26.4,27.3,22.8,23.8,1000.38,0.0,0,51.5,-0.1,-51,63
471,47100,107.16,24.3,26.4,27.3,22.8,23.8,1000.44,0.0,0,51.5,-0.1,-51,63
472,47200,106.66,24.31,26.41,27.31,22.81,23.81,1000.5,0.0,0,51.5,-0.1,-51,63
473,47300,106.16,24.31,26.41,27.31,22.81,23.81,1000.56,0.0,0,51.5,-0.1,-51,63
474,47400,105.66,24.31,26.41,27.31,22.81,23.81,1000.62,0.0,0,51.5,-0.1,-51,63
475,47500,105.16,24.32,26.42,27.32,22.82,23.82,1000.68,0.0,0,51.5,-0.1,-51,63
476,47600,104.66,24.32,26.42,27.32,22.82,23.82,1000.74,0.0,0,51.5,-0.1,-51,63
477,47700,104.16,24.32,26.42,27.32,22.82,23.82,1000.8,0.0,0,51.5,-0.1,-51,63
478,47800,103.66,24.33,26.43,27.33,22.83,23.83,1000.86,0.0,0,51.5,-0.1,-51,63
479,47900,103.16,24.33,26.43,27.33,22.83,23.83,1000.92,0.0,0,51.5,-0.1,-51,63
480,48000,102.66,24.33,26.43,27.33,22.83,23.83,1000.98,0.0,0,51.5,-0.1,-51,63
481,48100,102.16,24.34,26.44,27.34,22.84,23.84,1001.04,0.0,0,51.5,-0.1,-51,63
482,48200,101.66,24.34,26.44,27.34,22.84,23.84,1001.1,0.0,0,51.5,-0.1,-51,63
483,48300,101.16,24.34,26.44,27.34,22.84,23.84,1001.16,0.0,0,51.5,-0.1,-51,63
484,48400,100.66,24.35,26.45,27.35,22.85,23.85,1001.22,0.0,0,51.5,-0.1,-51,63
485,48500,100.16,24.35,26.45,27.35,22.85,23.85,1001.28,0.0,0,51.5,-0.1,-51,63
486,48600,99.66,24.35,26.45,27.35,22.85,23.85,1001.34,0.0,0,51.5,-0.1,-50,63
487,48700,99.16,24.36,26.46,27.36,22.86,23.86,1001.39,0.0,0,51.5,-0.1,-50,63
488,48800,98.66,24.36,26.46,27.36,22.86,23.86,1001.45,0.0,0,51.5,-0.1,-50,63
489,48900,98.16,24.36,26.46,27.36,22.86,23.86,1001.51,0.0,0,51.5,-0.1,-50,63
490,49000,97.66,24.37,26.47,27.37,22.87,23.87,1001.57,0.0,0,51.5,-0.1,-50,63
491,49100,97.16,24.37,26.47,27.37,22.87,23.87,1001.63,0.0,0,51.5,-0.1,-50,63
492,49200,96.66,24.37,26.47,27.37,22.87,23.87,1001.69,0.0,0,51.5,-0.1,-50,63
493,49300,96.16,24.37,26.47,27.37,22.87,23.87,1001.75,0.0,0,51.5,-0.1,-50,63
494,49400,95.66,24.38,26.48,27.38,22.88,23.88,1001.81,0.0,0,51.5,-0.1,-50,63
495,49500,95.16,24.38,26.48,27.38,22.88,23.88,1001.87,0.0,0,51.5,-0.1,-50,63
496,49600,94.66,24.38,26.48,27.38,22.88,23.88,1001.93,0.0,0,51.5,-0.1,-50,63
497,49700,94.16,24.39,26.49,27.39,22.89,23.89,1001.99,0.0,0,51.5,-0.1,-50,63
498,49800,93.66,24.39,26.49,27.39,22.89,23.89,1002.05,0.0,0,51.5,-0.1,-50,63
499,49900,93.16,24.39,26.49,27.39,22.89,23.89,1002.11,0.0,0,51.5,-0.1,-50,63
500,50000,92.66,24.4,26.5,27.4,22.9,23.9,1002.17,0.0,0,51.5,-0.1,-50,63
501,50100,92.16,24.4,26.5,27.4,22.9,23.9,1002.23,0.0,0,51.5,-0.1,-50,63
502,50200,91.66,24.4,26.5,27.4,22.9,23.9,1002.29,0.0,0,51.5,-0.1,-50,63
503,50300,91.16,24.41,26.51,27.41,22.91,23.91,1002.35,0.0,0,51.5,-0.1,-50,63
504,50400,90.66,24.41,26.51,27.41,22.91,23.91,1002.41,0.0,0,51.5,-0.1,-50,63
505,50500,90.16,24.41,26.51,27.41,22.91,23.91,1002.47,0.0,0,51.5,-0.1,-50,63
506,50600,89.66,24.42,26.52,27.42,22.92,23.92,1002.53,0.0,0,51.5,-0.1,-50,63
507,50700,89.16,24.42,26.52,27.42,22.92,23.92,1002.59,0.0,0,51.5,-0.1,-50,63
508,50800,88.66,24.42,26.52,27.42,22.92,23.92,1002.64,0.0,0,51.5,-0.1,-50,63
509,50900,88.16,24.43,26.53,27.43,22.93,23.93,1002.7,0.0,0,51.5,-0.1,-50,63
510,51000,87.66,24.43,26.53,27.43,22.93,23.93,1002.76,0.0,0,51.5,-0.1,-50,63
511,51100,87.16,24.43,26.53,27.43,22.93,23.93,1002.82,0.0,0,51.5,-0.1,-50,63
512,51200,86.66,24.44,26.54,27.44,22.94,23.94,1002.88,0.0,0,51.5,-0.1,-50,63
513,51300,86.16,24.44,26.54,27.44,22.94,23.94,1002.94,0.0,0,51.5,-0.1,-50,63
514,51400,85.66,24.44,26.54,27.44,22.94,23.94,1003.0,0.0,0,51.5,-0.1,-50,63
515,51500,85.16,24.45,26.55,27.45,22.95,23.95,1003.06,0.0,0,51.5,-0.1,-50,63
516,51600,84.66,24.45,26.55,27.45,22.95,23.95,1003.12,0.0,0,51.5,-0.1,-50,63
517,51700,84.16,24.45,26.55,27.45,22.95,23.95,1003.18,0.0,0,51.5,-0.1,-50,63
518,51800,83.66,24.46,26.56,27.46,22.96,23.96,1003.24,0.0,0,51.5,-0.1,-50,63
